5559,Vermelho Novo,31
5560,Vespasiano,31
5561,Viçosa,31
5562,Vieiras,31
5563,Mathias Lobato,31
5564,Virgem da Lapa,31
5565,Virgínia,31
5566,Virginópolis,31
5567,Virgolândia,31
5568,Visconde do Rio Branco,31
5569,Volta Grande,31
5570,Wenceslau Braz,31
